date,user,text
2022-10-28 16:51:14,Sanjayaarif4,"@Ndoro68295960 @jogjalagikah @dnns_sls @ftrrii1 @StopPlandemit @SAD_p0e @__anomali__ @elizabethlisa76 @_Banyoe Uji coba invitro apa invivo ? 
Dan mana data penelitian keamanannya soal vaksin mRNA ? 
Katanya wabah covid tp kenapa di dlm vaksin2 merek2 tertentu terdapat adenovirus dan varicela zoster ?"
2022-10-28 16:35:48,umi_lestari_,Dear @KemenkesRI kapan ini vaksin covid untuk anak tersedia kembali? Saya sudah hampir tiga bulan menunggu tetapi tidak ada kabar ketersediaan vaksin c19 utk anak di tangerang dan di jogja. Dimana mana kosong. Mana sekarang stok menipis. Hiks.
2022-10-28 16:32:17,Mighty_Momi,RT @healthy13245678: Nah kesempetan tuh pabrik vaksin baru kita jualan sama china yg lg tergila2 covid... Jgn suruh org kita terus yg jd sa…
2022-10-28 16:31:04,takedown007,@keuangannews_id Ntar lagi banyak cina masuk ke Indonesia..di China lagi lockdown..trus di isu kan covid meningkat..PPKM di Indonesia..jual vaksin..otak pemerintah lagi sakit..skenario nya itu²aja
2022-10-28 16:28:26,SinarHarapanID,"Vaksin tanpa jarum ini mempermudah untuk membujuk orang yang tidak suka disuntik untuk divaksinasi. Vaksin jenis ini pun bisa mendorong perluasan vaksinasi di negara-negara miskin karena lebih mudah diberikan.
https://t.co/vgx9Kbajuh"
2022-10-28 16:23:55,Traffic_Jogja,PEMPROV DKI JAKARTA MENERIMA 34.125 VIAL VAKSIN COVID-19 DARI KEMENKES
2022-10-29 23:59:16,Master15038798,RT @yo2thok: Media Malaysia berani memberitakan resiko pembekuan darah akibat vaksin covid-19 https://t.co/OybUPK6qGe
2022-10-29 23:58:01,Surdin_Tengku,"RT @MyHEALTHKKM: Imuniti selepas jangkitan COVID-19 dan vaksin COVID-19 tidak kekal sebaliknya berkurangan dari semasa ke semasa.

Risiko j…"
2022-10-29 23:46:15,Lantasresblw,KEGIATAN RUTIN YANG DITINGKATKAN SAT LANTAS POLRES PEL BLWN MELAKSANAKAN SOSIALISASI   PERATURAN BERLALU LINTAS DAN PENERAPAN PROKES SERTA MENGHIMBAU KEPADA MASYARAKAT DAN PARA PENGGUNA JALAN AGAR MELAKSANAKAN VAKSIN DAN MENCEGAH PENYEBARAN WABAH COVID 19. https://t.co/SjepUq7CGm
2022-10-29 23:42:54,Rianisintaaa,@PuanGarisLucu @puanmaharani_ri Setuju. Pemerintah memang harus responsif terhadap kelangkaan vaksin ini. Masyarakat harus mendapatkan vaksin agar Indonesia bisa secepatnya terbebas dari Covid-19. Terimakasih Bu @puanmaharani_ri telah mengupayakan pemerataan vaksin di setiap daerah.
2022-10-29 23:42:53,japenjohor,"Imuniti selepas jangkitan COVID-19 dan vaksin COVID-19 tidak kekal sebaliknya berkurangan dari semasa ke semasa.

Risiko jangkitan semula COVID-19 lebih tinggi selepas 6 bulan jangkitan COVID-19 terdahulu.

#ANMS
#KekalSihat
#COVID19 #LindungDiriLindungSemua #sihatmilikku https://t.co/uNXA5CcEzo"
2022-10-29 23:39:43,Tinalalisaaa,@PuanGarisLucu @puanmaharani_ri Terimakasih Bu @puanmaharani_ri untuk terus mendorong agar cakupan vaksin bisa merata. Semoga Indonesia bisa segera pulih dan bebas dari Covid-19 ini.
2022-10-29 23:36:49,vininralita,"@PuanGarisLucu @puanmaharani_ri Benar Bu @puanmaharani_ri akhir-akhir ini memang vaksin susah dicari, semoga pemerintah bisa terus mengupayakan agar cakupan vaksin bisa merata, dan semua masyarakat bisa mendapatkan vaksin agar terhindar dari Covid-19"
2022-10-29 23:14:28,KatokRombeng,"Pemerintah Tambah Jutaan Stok Vaksin Covid-19.!!

#DorongPerekonomianNKRI https://t.co/3fRHIJMAY0"
2022-10-29 23:14:27,KosmetikDinda1,"RT @healthy13245678: Makanye vaksin covid terutama yg MRNA dilarang untuk orang berusia 30 tahun kebawah... Misalnya negara denmark, jepang…"
2022-10-29 23:08:14,hartanto_kang,@winatta_wina @DenisyaA @aeribase Iya gw nanya ke pihak awithlabe nya katanya klo belum vaksin lengkap bisa pake bukti pcr negative COVID
2022-10-29 22:57:33,NeyniSukmadewi,"Penyanyi Katy Perry Mendadak ' Juling ', Efek Vaksin Covid?"
2022-10-29 22:43:43,NoorFiena,"@yo2thok Ada 1 artis korea yang nggak vaksin sama sekali karena dia alergi obat2an barat, temen2 artisnya yg vaksin pada kena covid semua dia yg nggak vaksin sehat2 aja sampai temen2nya pada heran"
2022-10-29 22:21:14,Slash00713,"RT @warriorReborn1: kutipan: ""Sejumlah anggota masyarakat yg terkena inflamasi setelah Covid-19 terbukti dapat disembuhkan seusai mendapatk…"
2022-10-29 21:49:07,leftpizzanobeef,"RT @KKMPutrajaya: Imuniti selepas jangkitan COVID-19 dan vaksin COVID-19 tidak kekal sebaliknya berkurangan dari semasa ke semasa.

Risiko…"
2022-10-29 21:31:12,BIENSenator2022,"@tan___dez @yo2thok Sepertinya bukan karena pengaruh vaksin covid, mereka meninggalkan karena berdesakan tidak bisa bernafas kadang memang ada akun yang hoax dan sok pintar.🤔"
2022-10-29 20:55:49,frazedace,Data dah ada pun depa masih buat2 tak nampak kesan buruk vaksin covid🤭 https://t.co/zbqwkMUxOV
2022-10-29 19:54:09,21BeritaTerkini,"Vaksinasi Covid-19 Dikebut, 13.312 Orang Disuntik Vaksin Dosis Kedua https://t.co/LmB8Otayeo"
2022-10-29 19:53:13,Soegiman69,"@SoftWarNews Handphone, google map, microwave, kulkas, tv, mobil, pesawat, radio, mcdonald, kfc, coca-cola, internet, komputer, lampu listrik, harley davidson, covid 19 vaksin, levis jeans, netflix, spotify, micro chip, dll. Kadang2 kita tdk yg ada di sekitar kita ciptaan amerika untk dunia."
2022-10-29 19:45:44,medcom_id,"Vaksinasi Covid-19 Dikebut, 13.312 Orang Disuntik Vaksin Dosis Kedua https://t.co/ilgXeXpZJf"
2022-10-29 19:41:35,yo2thok,Media Malaysia berani memberitakan resiko pembekuan darah akibat vaksin covid-19 https://t.co/OybUPK6qGe
2022-10-29 19:12:54,healthy13245678,RT @_valino15: @detikcom Ini gelagat mau jualan vaksin lagi krn isu covid ud turun
2022-10-29 19:05:05,21BeritaTerkini,"69,27% Lansia Terlindungi Vaksin Covid-19 Dua Dosis https://t.co/hXfH1rB4VW"
2022-10-29 18:53:24,apeprosjad,"RT @_Banyoe: Pasca peluncuran vaksin covid, Stroke bukan penyakit lansia, anak muda usia 20-an juga bisa kena.
https://t.co/2WDSXpG3Au"
2022-10-29 18:52:37,apeprosjad,RT @katzen_jammer: PM Italia Giorgia Meloni mencabut larangan terhadap nakes yg tidak vaksin serta mencabut denda bagi orang usia &gt;50 tahun…
2022-10-29 18:40:03,budaksegambut,"Cepat semput, penat, debar tetiba. Entah sebab covid ke vaksin senarnya. https://t.co/P5jEyEGzKg https://t.co/qY3uHVw3h5"
2022-10-29 18:35:43,medcom_id,"69,27% Lansia Terlindungi Vaksin Covid-19 Dua Dosis https://t.co/sP8zzjptQa"
2022-10-29 18:34:08,Ujang_Emul,RT @kumparan: Vaksin tersebut merupakan hibah dari skema COVAX. Bakal digunakan untuk mempercepat vaksinasi dosis lengkap hingga booster. #…
2022-10-29 18:30:43,medcom_id,"69,27% Lansia Terlindungi Vaksin Covid-19 Dua Dosis https://t.co/sP8zzj7kC2"
2022-10-29 18:23:02,hoadison1999,RT @protecthealthco: Kesan COVID-19 lebih teruk kepada orang yang belum divaksinasi. Vaksin terbukti boleh mengurangkan risiko kesan yang l…
2022-10-29 18:17:43,mas_prasetiyo,@tamerlane9470 Adapun kalau saya sedang ingin mencaritahu hal² yg seperti itu ya untuk konsumsi pribadi saja dan tidak saya share. Yg jadi concern saya ya tetap anti mandatory dan dampak negatif vaksin covid 19.
2022-10-29 16:49:19,nijamjam99,@AnxiousQuill @brgsjks Maybe yg tu bkn sbb covid. Tp sbb vaksin. Abg ipar saya lepas cucuk vaksin pun ada simptom mcm tu. Kerap lupa and slow processing. Saya pun jd pelupa teruk sgt lps vaksin.
2022-10-29 16:37:03,warriorReborn1,"kutipan: ""Sejumlah anggota masyarakat yg terkena inflamasi setelah Covid-19 terbukti dapat disembuhkan seusai mendapatkan Vaksin Nusantara,""

pengakuan terbuka bhw vaksin kopitdiot itu memang bahaya! 😒 https://t.co/79Zs4JTBoh"
2022-10-29 15:29:11,detikcom,"""Teknologi ini kita terlambat. Seluruh penanganan COVID-19 semuanya teknologi impor, jarang, hanya beberapa poin yang dalam negeri,"" kata Cak Imin.

#DemiIndonesia  https://t.co/ccjGPOM2EY"
2022-10-29 14:57:34,AdiysSeven,"@apibesarkonoha @radityarrp @IisChanel @ideakreasi2 @CNNIndonesia Teori herd immunity dan aturan booster kan beda hal. Pemerintah berkata 70% sudah vaksinasi lengkap. Bukan 70% booster.
Dan data mengatakan kita sudah tembus 71% vaksin ke 2 alias sudah terbentuk herd immunity. Makanya covid sudah ga ganas di Indonesia. https://t.co/QsHaK3R8IE"
2022-10-29 14:51:46,detikcom,China memperkenalkan vaksin Covid-19 hirup. Vaksin ini diproduksi oleh CanSino Biologics https://t.co/WdDKgUOudX. Cara penggunaannya yakni vaksin dihirup lewat mulut dari wadah.
2022-10-29 14:46:12,GarisLu83263743,"@sahawae_885 @CNNIndonesia Luhut itu orang jenius itu urusan vaksin covid 19 gagal diurus Dr Terawan,menteri kesehatan beres diurusin Luhut,urusan harga minyak goreng gagal diurus Mohammad Lutfi,menteri perdagangan beres diurusin opung Luhut."
2022-10-29 14:28:13,s_ssyyl,"@hyudilautbiru @sweethellena bukan vaksin covid tapi bisa jadi covidnya itu sendiri, terutama variant delta yg di beberapa jurnal disinyalir bisa menurunkan fungsi organ tubuh."
2022-10-29 14:11:49,bd_baskoro,"RT @J1q9rz4x3v2m944: Keempat,ada hubungannya dengan vaksin Covid-19 atau booster yang diberikan.

Dikatakan Siti Fadilah,secara tidak langs…"
2022-10-29 14:08:08,J1q9rz4x3v2m944,"Keempat,ada hubungannya dengan vaksin Covid-19 atau booster yang diberikan.

Dikatakan Siti Fadilah,secara tidak langsung ibu dari balita yang sudah mendapat booster Covid-19 bisa menjadi perantara untuk menularkan gangguan ginjal akut pada bayinya.

🤔 https://t.co/NCMxJyTJtW"
2022-10-29 14:01:13,tamerlane9470,"Jadi apa kita perlu memberikan vaksin covid kpd anak2 balita, terlebih lg yg berbasis mRNA? https://t.co/btHqUqqAkz"
2022-10-29 13:54:43,protecthealthco,"Kesan COVID-19 lebih teruk kepada orang yang belum divaksinasi. Vaksin terbukti boleh mengurangkan risiko kesan yang lebih teruk. 

Dapatkan vaksinasi COVID-19 anda melalui klinik yang terdekat, layari laman web 
https://t.co/DZ1LaSL3TF untuk Cari Pusat Pemberian Vaksin (PPV). https://t.co/1GtJy8a9Kz"
2022-10-29 13:27:20,Tuti_embeeeeer,"@AZHARFRS @mbokewongndeso Kalau aku menggunakan paradigma agama islam, Biarawati ini ga tau dari paradigma apa, tapi sebagai orang yang paham baik &amp; buruk, dia cenderung memahami bahwa vaksin covid adalah buruk.

Semua terpulang pada paradigma apa yg kita pakai. Yg pasti ""Scientisme"" termasuk agama baru. https://t.co/AFycLglWIr"
2022-10-29 13:19:49,PATRIOT02646032,"RT @Robert_Piliang: Virus Corona berasal dari China.
Dampak yang terjadi pada China?

Banyak bermunculan orang kaya baru sebab covid.
China…"
2022-10-29 13:17:19,21stavril,"Kita gak boleh ketinggalan berita Covid-19 makanya artikel ini jadi satu berita favorit di @KompasEnt 
@dyandraglobal

Jangan lupa vaksin dulu sebelum nonton konser! @kitkatnuna @jodohnyajoss

#GiveawayNCTKompascom #KuisKompascom #NEOCITY_THE_LINK_JKT #DyandraGlobalConcert https://t.co/9JAiFOG8XD https://t.co/T1ZKL3Urvi"
2022-10-29 13:17:01,dilladontdodat,@IzmuVX Dorg nk test la tu generasi lepas vaksin covid ape semua ni ada mutation tak hehe
2022-10-29 13:14:55,AlbertSolo2,"RT @AlbertSolo2: Juru bicara satgas Covid-19, dokter Raisa menyatakan bahwa virus omicron XBB lebih cepat menular dan kebal terhadap semua…"
2022-10-29 13:14:48,AlbertSolo2,"Juru bicara satgas Covid-19, dokter Raisa menyatakan bahwa virus omicron XBB lebih cepat menular dan kebal terhadap semua jenis vaksin termasuk booster.Belanda minta warganya untuk tidak melakukan perjalanan ke luar negeri, terutama ke Asia tenggara dan Amerika serikat."
2022-10-29 13:11:13,indozonemedia,"Dinas Kesehatan (Dinkes) DKI Jakarta telah mendapatkan vaksin COVID-19 dari Kementerian Kesehatan (Kemenkes) RI sebanyak 34.125 vial. 

#Vaksinasi #VaksinCovid19 #ApaKomentarmu #AdaApaHariIni 
https://t.co/J0GYMYcaF5"
2022-10-29 13:10:34,AlbertSolo2,"RT @AlbertSolo2: Juru bicara satgas Covid-19, dokter Raisa menyatakan bahwa virus omicron varian XBB, sangat kebal terhadap semua jenis vak…"
2022-10-29 13:10:27,AlbertSolo2,"Juru bicara satgas Covid-19, dokter Raisa menyatakan bahwa virus omicron varian XBB, sangat kebal terhadap semua jenis vaksin Covid-19 termasuk booster, virus ini lebih cepat menular dari omicron BA.2 dan BA.5, Singapura wajibkan warganya memakai masker selama beraktivitas."
2022-10-29 13:08:28,Wongkuno2B,"@alhilal_carpets ”Dari hasil pemeriksaan, tidak ada bukti hubungan kejadian AKI dengan vaksin COVID-19 maupun infeksi COVID-19. Karena gangguan AKI pada umumnya menyerang anak usia kurang dari 6 tahun, sementara program vaksinasi belum menyasar anak usia 1-5 tahun,” tandasnya."
2022-10-29 13:08:08,AlbertSolo2,"RT @AlbertSolo2: Covid-19 varian omicron XBB, ternyata lebih cepat menular dan kebal terhadap semua jenis vaksin Covid-19 termasuk booster,…"
2022-10-29 13:08:01,AlbertSolo2,"Covid-19 varian omicron XBB, ternyata lebih cepat menular dan kebal terhadap semua jenis vaksin Covid-19 termasuk booster, Singapura kembali perketat aturan protokol kesehatan di negaranya, kasus baru Covid-19 varian omicron XBB di Singapura, tembus 7000 kasus baru."
2022-10-29 13:06:41,Returned_Jedi,"RT @hpahlevi82: @CNNIndonesia Drama tiada akhir, dahulu beritanya awal covid dahsyat kali ampe dlm satu hari bisa ribuan orang mati dan ber…"
2022-10-29 13:04:50,amsiikwindy,Meskipun udah vaksin 3x w tetep takut covid hikzzz
2022-10-27 22:29:51,RizkyRa03895373,"RT @LsOwien: Second Wave membuktikan  bahwa Vaksin Sinovac tidak berguna.

Membuktikan bhw Nakes yg sudah di vaksin setelah cek Swab PCR ak…"
2022-10-27 16:12:52,sunflowerrrsss_,info vaksin sinovac daerah bekasi atau jakarta dong
2022-10-27 14:43:15,MommieZyud,RT @chomchomchoom: @ftrrii1 @faramisop @mbokewongndeso Nah iya sinovac ini kipinya bnyk yg kanker. Ada bbrp sodara tmn yg cerita bhwa sodar…
2022-10-27 14:43:11,MommieZyud,"RT @ftrrii1: @faramisop @mbokewongndeso Turut berduka cita ya mas.. 
Zat beta propiolactone dalam sinovac memang jd trigger buat kanker. 
M…"
2022-10-27 14:35:57,pedskiibax,RT @CingGaronk89: @juhaiman15 @SumandoGaek “Virus” yg ngakunya sinovac dipake di vacin mrk jg trnyata virus flu corona SARS yg lama. BELUM…
2022-10-27 14:35:47,pedskiibax,"RT @juhaiman15: @SumandoGaek Virus yang dilemahkan dipakai salah satunya sinovac dan sinopham yang katanya efikasinya rendah ,  pfizer  mod…"
2022-10-27 12:00:49,gumrigi,@awriues wah deket dong!!! ura udah dapet tempat vaksinnya kah? aku kebetulan sinovac nihh 🥲
2022-10-27 11:51:34,cahaya_reni,"@nnurhayatiali @helobrian Ga bisa, harus yg sinovac nder"
2022-10-27 09:50:14,minimoo_tsm,"@Galuhshyta @winnyrastya Yg bukan sinovac ada? Tadi SDH telp, gak bisa katanya kalo sebelumnya pakai Astra"
2022-10-27 07:48:11,azizfkhrdn,"Info Vaksin Jogja

Kimia Farma
Senin-Jumat (Sampai 31 Oktober 2022)
09.00-12.00, 13.00-17.00

- Sinopharm dosis 1, 2, 3 (booster)
(Khusus booster hanya untuk vaksin 1&amp;2 nya Sinopharm atau Sinovac)

Pendaftaran:
https://t.co/CJCFTiKcmB https://t.co/vKHZ1eCFdv"
2022-10-27 07:15:07,atree8396,"@geloraco VAKSIN COVID-19 yang ibu"" itu bilang, anaknya usai di vaksin SINOVAC"
2022-10-27 06:52:08,chomchomchoom,@ftrrii1 @faramisop @mbokewongndeso Nah iya sinovac ini kipinya bnyk yg kanker. Ada bbrp sodara tmn yg cerita bhwa sodara mereka pada kena kanker dan cepet bgt merenggut nyawa
2022-10-27 04:41:13,sukabbanjar,Vaksin pfizer sama moderna kan memang pakai mRNA virus. Sinovac yg pakai virus dinonaktifkan. Gitu siih ceritanya. https://t.co/dHin6Jdvyj
2022-10-27 02:38:47,ftrrii1,"@faramisop @mbokewongndeso Turut berduka cita ya mas.. 
Zat beta propiolactone dalam sinovac memang jd trigger buat kanker. 
Mamaku yg ga ada gejala kanker aja tiba2 divonis kanker paru paru ganas dan cuma bertahan 8 bln dari dosis 2 sinovac"
2022-10-27 01:37:28,CingGaronk89,"@juhaiman15 @SumandoGaek “Virus” yg ngakunya sinovac dipake di vacin mrk jg trnyata virus flu corona SARS yg lama. BELUM ADA satupun yg bisa tunjukkan mana virus covid19.. pdhal sdh disiapkan uang milyaran. Itu krn virus covid19 TAK PERNAH ADA alias HOAX, SCAM, FRAUD terbesar abad ini"
2022-10-28 21:35:38,translatorjemah,"@osijicare Min, Sinovac sebagai booster gak ada ya?"
2022-10-28 12:18:30,NIAS2013,"@ftrrii1 @Kapteng3 @andxz Disamping sy duduk adik yg anaknya meninggal juni kemarin krn kangker. Dia berjarak 1m aja, vax 1 n 2 pakai sinovac. Perangkat lain TV cable jarak 3m. 

Sepertinya apple yg akan pegang kendali org2 habis vax nantinya. https://t.co/RNZlKFNdHs"
2022-10-28 11:37:59,AdimasBentar,@dannyika @KAI121 yg saya tau pfizer sama sinovac bang
2022-10-28 10:27:50,NIAS2013,"@ftrrii1 @andxz @Kapteng3 Mertua di Malang semua pakai sinovac 1,2 + booster, dua2nya aktif klo sy detect pakai BT."
2022-10-28 10:22:42,ftrrii1,@NIAS2013 @andxz @Kapteng3 Sinovac juga bs terdeteksi ya.. Aq kira cuma mRNA aja
2022-10-28 06:47:47,blibisku,"@CNNIndonesia Artinya vaksin sinovac tidak efektif, itu pemikiran bagi orang yang berfikir"
2022-10-28 04:54:22,leeknowstop,"@leavecore Kakak dom mana? Masih ada kak do kimia farma nanti hari senin kak, tapi khusus yang vaksin 1&amp;2 nya sinovac  https://t.co/1blqqqciSk https://t.co/4dlWhJGj5d"
2022-10-28 02:31:24,slavecorporatee,@icebearbaby kata temenku yang nakes emang udah kosong dimana mana. ada paling kimia farma tapi khusus yang vaksin primernya tuh sinovac sama sinopharm. ada lagi awal bulan tapi blm pasti :')
2022-10-28 01:37:08,KAI121,@heyheera Selamat pagi Kak. Saat ini tersedia layanan vaksin di Stasiun Pasar Senen mulai pukul 08.00-12.00 WIB dengan stok dosis terbatas serta diutamakan untuk calon penumpang KA ya. Jenis vaksin dosis 1 dan 2 sinovac untuk booster (dosis ketiga) pfizer. |1
2022-10-29 23:15:05,RudyBangun4,"@AndhikaRadhitya Luhut lagi halu.
Kebanyakan nenggak sinovac 🤣"
2022-10-29 16:45:06,Yattie2022,"@RajagukgukDjrg @NegeriKolam Itu si tolol @NegeriKolam ikut di vaksin Sinovac ga? 

Baguslah wrga Cina jd WNI

Mrk pekerja keras.. Sementara si qadal pekok 1 ini ga ada mnfaatnya sama sekali bagi Bngsa dan Negara.. 

Di buang ke Suriah jg disana ga ada yg mau terima.."
2022-10-29 12:16:46,liinamarifah,"Kalo vaksin 12 sinovac, ke 3 nya mesti sinovac apa boleh yg lain?"
2022-10-29 08:03:23,KAI121,"@MafatihulH Selamat sore Kak. Saat ini tersedia layanan vaksin dosis kedua dengan jenis Sinovac di Stasiun Pasar Senen, beroperasi pukul 08:00-12:00 WIB. Namun menyesuaikan dengan ketersediaannya ya Kak. Trims."
2022-10-29 07:55:26,osijicare,@ai_laht @hsyrrehc Sinovac kak. Tapi sampai hari ini belum nampak ada lagi kak. Semoga november muncul.
2022-10-29 05:25:17,MafatihulH,"@KAI121 Kalau untuk vaksin dosis 2 sinovac, ada gak min di stasiun pasar Senin?"
2022-10-29 04:37:54,jokowi_isDEATH,"RT @YasonnaB: Jokowi masih belum puas ingin Melakukan Genosida terhadap Rakyat NKRI
#JKWTroubleMaker 
https://t.co/A7JtWpN3Ji"
2022-10-29 03:29:17,tamerlane9470,"Sejauh ini, vaksin booster yg gw ambil adalah Sinovac

Tp kalo ga ada kewajiban mah, gw males ambil jg"
2022-10-29 03:26:32,tamerlane9470,"Kalo kalian mau ambil vaksin booster, jangan yg berbasis mRNA deh

Cari yg inactivated mcm Sinovac dan Sinopharm https://t.co/3UGcvgWS9Y"
2022-10-29 01:19:34,YasonnaB,"Jokowi masih belum puas ingin Melakukan Genosida terhadap Rakyat NKRI
#JKWTroubleMaker 
https://t.co/A7JtWpN3Ji"
2022-10-27 23:49:37,ephdee,"@UGM_FESS Pastikan sdh vaksin booster ya, kak. Kl blm booster, tdk boleh naik dan tiket hrs dibatalkan, seperti kejadian di St. Gambir bbrp waktu lalu. Gudlak. 👍🏽"
2022-10-27 23:46:02,iamlionizedd,"harusnya gua booster bulan maret, nah rencananya besok mau booster nih, kira2 masih bisa ga? apa harus ulang vaksin pertama?😀😀😀😀😀😀😀😀😀😀"
2022-10-27 23:42:44,meownangiz,"@aku_suka_blnja @worksfess Mjb kak, kalau untuk hari ini ada kah kak? Soalnya vaksin booster ini sebulanan ini lagi langka banget dimana2 kosong 🥲🙏🏼"
2022-10-27 23:37:14,AnggiSpasiRasta,RT @KAI121: @bdrls12 Selamat pagi Kak. Syarat menunjukkan hasil negatif RT-PCR/Antigen sudah dihapus ya. Bagi penumpang KA Antarkota/Jarak…
2022-10-27 23:36:48,KAI121,"@hutomo18 Selamat pagi Kak. Mohon maaf atas ketidaknyamanannya. Perjalanan mulai tanggal 30 Agustus 2022, setiap penumpang KA Antarkota usia 18 tahun ke atas wajib sudah vaksin booster. Kemudian, bagi penumpang usia 6-17 tahun wajib vaksin dosis kedua. |1"
2022-10-27 23:32:41,3tt31004,"@e100ss : minta tolong apakah ada yg punya informasi lokasi vaksin booster di Surabaya? Aturan terbaru perjalanan domestik mnsyaratkan vaksin booster, tapi mayoritas puskesmas kehabisan stok. Terimakasih"
2022-10-27 23:32:40,hakikianggun,@KAI121 @aaphr0dite1 min kok pelabuhan dan bandara. bIsa lolos ya tanpa harus vaksin booster ya.. ngenai booster saya penyitas Corona. saya malahan setelah dpt booster udah 4 x kena Corona. pertanyaan saya apakah itu bisa jadi patokan TDK akan ada penularan ? @KemenkesRI
2022-10-27 23:31:36,kobanss,"RT @captaingm_: Ini orang orang pada sadar gk ya? 
Kalau didaerah lain selain Jalarta,semua vaksin booster udah gk tersedia.

Banyak ornag…"
2022-10-27 23:24:59,Devarya29682867,@KAI121 tanya dong min saat ini di stasiun kereta gt masih ada vaksin booster tidak dan bisa untuk umum tidak dan di stasiun mana?
2022-10-27 23:13:01,KAI121,"@bdrls12 Selamat pagi Kak. Syarat menunjukkan hasil negatif RT-PCR/Antigen sudah dihapus ya. Bagi penumpang KA Antarkota/Jarak Jauh usia 18 tahun keatas wajib sudah vaksin dosis ketiga (booster). Info lengkap syarat perjalanan KA, silakan cek link: https://t.co/Gex6hLK2n2. Trims."
2022-10-27 23:11:45,geekkboyy,RT @CNNIndonesia: Petugas KAI Disiram Kuah oleh Penumpang yang Belum Vaksin Booster https://t.co/NpKVplEpHN
2022-10-27 23:01:36,jualanibun,Pak @BudiGSadikin @KemenkesRI kita vaksin bayi kapan pak? Booster anak dan dewasa bivalent kapan pak? Segera pak.. https://t.co/TrCNy2YvIQ
2022-10-27 22:56:01,ocokucing,"Untuk yang kereta jam 8 - 10. Usahakan datang jam 7 juga ya.

Jenis vaksin booster Pfizer
#VaksinBooster #vaksin #booster #Pfizer #stasiunpasarsenen #bandara #terminal3 #lantai3"
2022-10-27 22:52:39,ocokucing,"Untuk yang mau booster:

• Bagi yang sudah punya tiket kereta api tapi belum vaksin, silahkan hari ini ke Stasiun Pasar Senen. Diutama yang memiliki tiket kereta koode bookingnya 

• Bagi yang sudah punya tiket pesawat tapi belum vaksin, silahkan hari ini ke Bandara"
2022-10-27 22:41:44,captaingm_,"Ini orang orang pada sadar gk ya? 
Kalau didaerah lain selain Jalarta,semua vaksin booster udah gk tersedia.

Banyak ornag yg akhirnya bayar biar bsia vaksin booster / nembak sertifikat. Karena gk ada beritanya gua kasih tahu."
2022-10-27 22:30:44,orangestt,"oh iya yorobun, udah vaksin booster belum?"
2022-10-27 21:45:51,patongleyong,"RT @_Banyoe: Buat para pengguna Vaksin Pfizer kabar baiknya anda dan keluarga anda telah mengambil suntikan tersebut, kabar buruknya..

Dr…"
2022-10-27 19:49:51,tannovitaa,"@KemenkesRI Mau vaksin booster, tapi pada habis stoknya 🥲"
2022-10-27 19:15:32,caymklee,info vaksin booster jakarta selatan doong
2022-10-27 18:29:32,Hidetosri,"@KAI121 @zulfanny @CNNIndonesia Loe bisa jamin ga itu yg para menteri2 udaj vaksin boster ?. Coba share kalau mereka udah di boster, jgn penumpang aja disuruh boster, jajaran loe sampe kemenhub udah vaksin booster blm ?."
2022-10-27 18:05:49,omsenan76397357,RT @mbokewongndeso: @akundihackmulu @usmanz_76 @vierda @helda_shahab @GundiDr @berlianidris @CutSarina5 Atau yg ditanya apa sudah vaksin sa…
2022-10-27 17:35:58,https_dinaa,"Bingung bgt plis aku harus gimana ini ges, aku dah beli tiket pesawat buat 4 orang ternyata mbahku dua²nya tuh blm vaksin sampe booster, nah klo ga sampe booster nih gaboleh ngikutin perjalanan. Masa iya refund lagi? Dr kmren kereta sampe pesawat refund terus?"
2022-10-27 17:32:48,titania_us,Pengen cari vaksin booster pfizer di Jogja susah banget yak 🥲
2022-10-27 16:21:42,slavecorporatee,@IKEA_Ind Hej min! Mau tanya kalau vaksin booster di Alam Sutera apa masi tersedia?
2022-10-27 16:13:11,sausbango,"gamau vaksin booster, aku maunya kamu jadi mood booster
anjay slebew"
2022-10-27 16:09:03,sunflowerrrsss_,"RT @suatension: @ssefnum Di daerah Jakarta Timur ada vaksin booster di Cityplaza Jatinegara, tapi datangnya harus pagi-pagi banget, maksima…"
2022-10-27 16:06:57,brienso63,"RT @DKIJakarta: Saat ini Kota Jakarta memasuki Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 1, terhitung 4 Oktober - 7 November…"
2022-10-27 16:03:59,ipb_menfess,punten info dong kak. Stok vaksin booster di poli sekarang udah tersedia atau masih belum ya?
2022-10-27 16:02:51,BatamPos,Gubernur Kepri akan Usulkan Pencabutan Syarat Vaksin Booster untuk Bepergian https://t.co/z2eN9zyoFQ
2022-10-27 16:01:22,WahyuCassidy,"@geloraco pernah baca thread Dijurnal luar negri sudah banyak penelitian dan data statistik banyaknya kematian mendadak, HIV, gagal ginjal, gagal jantung, sindrom2 ,, data manunjukan 95% mereka yg sudah booster vaksin 3x...tpi di Indonesia  yg disalahkan obat sirop..."
2022-10-27 15:57:33,genkidesung,"dipercaya temen buat makeup-in wisudanya, terus dapet vaksin booster buat konser buldep wkwkwkkwwkk https://t.co/YzmDtIbRzD"
2022-10-27 15:48:11,ratnaaarg,"RT @kabarpenumpang: UPDATE

Penumpang ybs sdh dtg dan meminta maaf scr lgsg ke petugas dan keduanya sdh saling memaafkan.

Dari klarifikasi…"
2022-10-27 15:48:09,destaubing,@CGK_AP2 apakah di bandara ada vaksin booster?
